上步小学	114.096573	22.540097
上步码头总站	114.082155	22.533067
上水径	114.103764	22.623129
上水径天桥	114.104567	22.621651
上水花园	114.102367	22.629631
上沙	114.023224	22.53216
上沙村	114.030092	22.527451
上沙村总站	114.024259	22.525943
上油松村	114.040288	22.640645
上洞村	114.370635	22.613636
上海宾馆	114.077909	22.543188
上海宾馆东	114.079346	22.543249
上海宾馆西①	114.075699	22.542385
上海宾馆西②	114.074875	22.543371
上海宾馆西③	114.074914	22.543149
上石家	113.890228	22.763778
上石家市场	113.89175	22.764249
上石家村口	113.897766	22.766139
上芬小学	114.015006	22.636643
上輋村	114.302102	22.757175
上辇	113.89563	22.787402
上辇村口	113.898182	22.786972
上雪工业区	114.082107	22.641541
上雪市场	114.076987	22.648487
上高坡工业区	113.840141	22.710651
下十围市场	113.817002	22.655621
下十围新街	113.815016	22.65692
下十围第一工业区	113.816086	22.659728
下南第三工业区	113.8936	22.795599
下围水工业区	113.831948	22.793402
下岭排工业区	113.995547	22.696166
下岭排新村	113.995562	22.694813
下李朗公园	114.12525	22.644982
下李朗图书馆	114.129868	22.64155
下李朗市场	114.130372	22.640831
下李朗路口	114.127458	22.632816
下村公园	113.879932	22.793475
下村第五工业区	113.89154	22.800238
下梅林	114.039543	22.56626
下梅林一街	114.027587	22.563212
下梅林市场	114.037445	22.56591
下梅林市场①	114.038139	22.565769
下梅林市场②	114.036005	22.566604
下梅林文体公园	114.037467	22.571155
下横朗村	113.981769	22.67378
下水径	114.105683	22.617602
下沙①	114.021248	22.53167
下沙②	114.019951	22.53166
下沙小学	114.018435	22.527265
下沙总站	114.018007	22.527845
下沙社区	114.451347	22.573987
下石家总站	113.892737	22.770188
下辇	113.892361	22.787431
下雪商业城	114.07502	22.651771
世峰工业区	113.906425	22.788969
世峰科技园	113.871536	22.769943
世界之窗①	113.968399	22.53997
世界之窗②	113.96756	22.540899
世界之窗地铁接驳站	113.970163	22.539606
世界之窗总站	113.971976	22.540335
世纪东方广场	113.859039	22.75712
世纪工业区	114.142808	22.67669
世纪春城	114.025654	22.629731
世纪春城南	114.029945	22.628159
世纪晶源	113.924483	22.757681
世纪村	113.958956	22.537798
世贸百货	114.241078	22.720147
东二市场	114.016714	22.640315
东升学校	114.099756	22.606533
东升实验学校	113.85617	22.768306
东周小学	113.93498	22.760961
东周总站	113.93374	22.766427
东周派出所	113.903312	22.757944
东和路口	114.231239	22.554346
东坑	113.901901	22.756176
东坑工业区	113.913933	22.760427
东坑总站	113.913226	22.758916
东坑村路口	114.362331	22.732819
东塘村	113.80297	22.734734
东塘街路口	113.802395	22.735013
东宏工业园	113.80859	22.690295
东山学校	114.530999	22.559035
东山寺	114.514984	22.596579
东山村委	114.537006	22.559701
东山珍珠场	114.523255	22.555147
东山码头	114.525061	22.557108
东山羊荘	114.138944	22.675652
东心岭	114.103627	22.609049
东方信息港	113.939056	22.557379
东方半岛	114.125914	22.613675
东方威尼斯	114.334618	22.687609
东方尊峪总站	114.184297	22.560047
东方居委会	113.8408	22.766503
东方山水酒店	113.788445	22.682386
东方市场	113.850487	22.76346
东方建富	113.811287	22.692176
东方明工业城	113.905058	22.584622
东方派出所	113.839165	22.758049
东方路口	113.874426	22.756567
东方雅苑	114.051605	22.52647
东昌北	114.130521	22.582457
东昌总站	114.130562	22.579286
东明大道	113.929497	22.76318
东森驾校	113.954526	22.801788
东江科技园	113.940609	22.737375
东江钢铁	113.819342	22.76168
东江集团	113.895462	22.719946
东泉新村	114.027489	22.624849
东海丽景花园	114.252769	22.592071
东海工业区	114.240875	22.650921
东海百货	113.923126	22.671065
东海购物广场	114.016457	22.54187
东涌	114.578143	22.491812
东涌村委	114.568395	22.496392
东港酒店	114.255569	22.736375
东湖公园南门总站	114.142517	22.556347
东湖华城百货	114.132149	22.584336
东湖客运站	114.137112	22.571582
东湖宾馆	114.139871	22.577123
东湖派出所	114.132504	22.578805
东湖路	114.134463	22.584473
东滨路中	113.913248	22.512644
东滨路口	113.916908	22.509122
东环天虹	114.044411	22.644369
东环路口	113.838459	22.708443
东盛科技园	113.846687	22.758718
东联村	114.386272	22.740371
东联路口	114.383904	22.741129
东荣厂	113.869483	22.757443
东角头	113.929947	22.489019
东角头总站	113.933746	22.487366
东边	114.03395	22.626797
东部公交基地	114.409637	22.76379
东部华侨城	114.303708	22.602946
东部电厂临时停靠站	114.443275	22.572124
